,model_name,variance_k,normality_k,boruta_flag,vif_k,score,chosen_columns
292,model2_xg,15.0,15.0,1.0,5.0,0.5821356884785227, 10  64 204 453 481
293,model3_xg,15.0,15.0,1.0,5.0,0.5648735447611402, 10  64 204 453 481
294,model4_xg,15.0,15.0,1.0,5.0,0.5857486953030911, 10  64 204 453 481
295,model5_xg,15.0,15.0,1.0,5.0,0.5501806503412284, 10  64 204 453 481
296,model1_lr,15.0,15.0,1.0,5.0,0.5407868325973504, 10  64 204 453 481
297,model2_lr,15.0,15.0,1.0,5.0,0.5426736250501807, 10  64 204 453 481
298,model3_lr,15.0,15.0,1.0,5.0,0.5426736250501807, 10  64 204 453 481
299,model1_svc,15.0,15.0,1.0,5.0,0.5429144921718185, 10  64 204 453 481
300,model2_svc,15.0,15.0,1.0,5.0,0.5429144921718185, 10  64 204 453 481
301,model3_svc,15.0,15.0,1.0,5.0,0.5429144921718185, 10  64 204 453 481
302,model1_ensemble_rfxglr,15.0,15.0,1.0,5.0,0.5885186672019269, 10  64 204 453 481
303,model2_ensemble_rflrsvc,15.0,15.0,1.0,5.0,0.5802488960256925, 10  64 204 453 481
304,model3_ensemble_xglrsvc,15.0,15.0,1.0,5.0,0.5802488960256925, 10  64 204 453 481
305,model4_ensemble_rfxgsvc,15.0,15.0,1.0,5.0,0.5896828582898435, 10  64 204 453 481
306,model1_rf,15.0,25.0,1.0,5.0,0.6341629867523083, 10  64 128 204 472
307,model2_rf,15.0,25.0,1.0,5.0,0.6460056202328381, 10  64 128 204 472
308,model3_rf,15.0,25.0,1.0,5.0,0.6476515455640305, 10  64 128 204 472
309,model1_xg,15.0,25.0,1.0,5.0,0.6642312324367723, 10  64 128 204 472
310,model2_xg,15.0,25.0,1.0,5.0,0.7030108390204737, 10  64 128 204 472
311,model3_xg,15.0,25.0,1.0,5.0,0.7098354074668807, 10  64 128 204 472
312,model4_xg,15.0,25.0,1.0,5.0,0.6655961461260538, 10  64 128 204 472
313,model5_xg,15.0,25.0,1.0,5.0,0.6810116419108792, 10  64 128 204 472
314,model1_lr,15.0,25.0,1.0,5.0,0.5639100762745886, 10  64 128 204 472
315,model2_lr,15.0,25.0,1.0,5.0,0.5639100762745886, 10  64 128 204 472
316,model3_lr,15.0,25.0,1.0,5.0,0.5639100762745886, 10  64 128 204 472
317,model1_svc,15.0,25.0,1.0,5.0,0.567442794058611, 10  64 128 204 472
318,model2_svc,15.0,25.0,1.0,5.0,0.567442794058611, 10  64 128 204 472
319,model3_svc,15.0,25.0,1.0,5.0,0.567442794058611, 10  64 128 204 472
320,model1_ensemble_rfxglr,15.0,25.0,1.0,5.0,0.6772380570052188, 10  64 128 204 472
321,model2_ensemble_rflrsvc,15.0,25.0,1.0,5.0,0.59313528703332, 10  64 128 204 472
322,model3_ensemble_xglrsvc,15.0,25.0,1.0,5.0,0.6810116419108792, 10  64 128 204 472
323,model4_ensemble_rfxgsvc,15.0,25.0,1.0,5.0,0.6774789241268566, 10  64 128 204 472
324,model1_rf,15.0,35.0,1.0,5.0,0.5894018466479325, 10  64 204 472 481
325,model2_rf,15.0,35.0,1.0,5.0,0.5928944199116821, 10  64 204 472 481
326,model3_rf,15.0,35.0,1.0,5.0,0.6037334403853873, 10  64 204 472 481
327,model1_xg,15.0,35.0,1.0,5.0,0.6204737053392212, 10  64 204 472 481
328,model2_xg,15.0,35.0,1.0,5.0,0.6089120835006021, 10  64 204 472 481
329,model3_xg,15.0,35.0,1.0,5.0,0.6046969088719389, 10  64 204 472 481
330,model4_xg,15.0,35.0,1.0,5.0,0.5985547972701726, 10  64 204 472 481
331,model5_xg,15.0,35.0,1.0,5.0,0.6193496587715777, 10  64 204 472 481
332,model1_lr,15.0,35.0,1.0,5.0,0.5308711360899236, 10  64 204 472 481
333,model2_lr,15.0,35.0,1.0,5.0,0.5308711360899236, 10  64 204 472 481
334,model3_lr,15.0,35.0,1.0,5.0,0.5308711360899236, 10  64 204 472 481
335,model1_svc,15.0,35.0,1.0,5.0,0.5289843436370936, 10  64 204 472 481
336,model2_svc,15.0,35.0,1.0,5.0,0.5289843436370936, 10  64 204 472 481
337,model3_svc,15.0,35.0,1.0,5.0,0.5289843436370936, 10  64 204 472 481
338,model1_ensemble_rfxglr,15.0,35.0,1.0,5.0,0.6181453231633882, 10  64 204 472 481
339,model2_ensemble_rflrsvc,15.0,35.0,1.0,5.0,0.5686069851465274, 10  64 204 472 481
340,model3_ensemble_xglrsvc,15.0,35.0,1.0,5.0,0.588398233641108, 10  64 204 472 481
341,model4_ensemble_rfxgsvc,15.0,35.0,1.0,5.0,0.6120032115616219, 10  64 204 472 481
342,model1_rf,15.0,50.0,1.0,5.0,0.5771176234443998, 10  64 204 338 481
343,model2_rf,15.0,50.0,1.0,5.0,0.6216780409474106, 10  64 204 338 481
344,model3_rf,15.0,50.0,1.0,5.0,0.6252107587314331, 10  64 204 338 481
345,model1_xg,15.0,50.0,1.0,5.0,0.6162585307105579, 10  64 204 338 481
346,model2_xg,15.0,50.0,1.0,5.0,0.6155760738659173, 10  64 204 338 481
347,model3_xg,15.0,50.0,1.0,5.0,0.5874749096748293, 10  64 204 338 481
348,model4_xg,15.0,50.0,1.0,5.0,0.5936170212765957, 10  64 204 338 481
349,model5_xg,15.0,50.0,1.0,5.0,0.5804496186270574, 10  64 204 338 481
350,model1_lr,15.0,50.0,1.0,5.0,0.516218386190285, 10  64 204 338 481
351,model2_lr,15.0,50.0,1.0,5.0,0.516218386190285, 10  64 204 338 481
352,model3_lr,15.0,50.0,1.0,5.0,0.516218386190285, 10  64 204 338 481
353,model1_svc,15.0,50.0,1.0,5.0,0.5058209554395825, 10  64 204 338 481
354,model2_svc,15.0,50.0,1.0,5.0,0.5058209554395825, 10  64 204 338 481
355,model3_svc,15.0,50.0,1.0,5.0,0.5058209554395825, 10  64 204 338 481
356,model1_ensemble_rfxglr,15.0,50.0,1.0,5.0,0.602368526696106, 10  64 204 338 481
357,model2_ensemble_rflrsvc,15.0,50.0,1.0,5.0,0.5374548374146929, 10  64 204 338 481
358,model3_ensemble_xglrsvc,15.0,50.0,1.0,5.0,0.5584905660377358, 10  64 204 338 481
359,model4_ensemble_rfxgsvc,15.0,50.0,1.0,5.0,0.5822962665596145, 10  64 204 338 481
360,model1_rf,15.0,100.0,1.0,5.0,0.5392211963067042, 10 105 128 204 481
361,model2_rf,15.0,100.0,1.0,5.0,0.5244480128462465, 10 105 128 204 481
362,model3_rf,15.0,100.0,1.0,5.0,0.5591730228823766, 10 105 128 204 481
363,model1_xg,15.0,100.0,1.0,5.0,0.5443195503813729, 10 105 128 204 481
364,model2_xg,15.0,100.0,1.0,5.0,0.5537133681252508, 10 105 128 204 481
365,model3_xg,15.0,100.0,1.0,5.0,0.5728623042954637, 10 105 128 204 481
366,model4_xg,15.0,100.0,1.0,5.0,0.5358892011240466, 10 105 128 204 481
367,model5_xg,15.0,100.0,1.0,5.0,0.5513448414291449, 10 105 128 204 481
368,model1_lr,15.0,100.0,1.0,5.0,0.5195503813729425, 10 105 128 204 481
369,model2_lr,15.0,100.0,1.0,5.0,0.5216780409474107, 10 105 128 204 481
370,model3_lr,15.0,100.0,1.0,5.0,0.5216780409474107, 10 105 128 204 481
371,model1_svc,15.0,100.0,1.0,5.0,0.5150541951023686, 10 105 128 204 481
372,model2_svc,15.0,100.0,1.0,5.0,0.5150541951023686, 10 105 128 204 481
373,model3_svc,15.0,100.0,1.0,5.0,0.5190686471296668, 10 105 128 204 481
374,model1_ensemble_rfxglr,15.0,100.0,1.0,5.0,0.5405058209554396, 10 105 128 204 481
375,model2_ensemble_rflrsvc,15.0,100.0,1.0,5.0,0.5445202729827379, 10 105 128 204 481
376,model3_ensemble_xglrsvc,15.0,100.0,1.0,5.0,0.5527900441589724, 10 105 128 204 481
377,model4_ensemble_rfxgsvc,15.0,100.0,1.0,5.0,0.539542352468888, 10 105 128 204 481
378,model1_rf,25.0,0.0,1.0,5.0,0.569650742673625, 10  48  64 204 318
379,model2_rf,25.0,0.0,1.0,5.0,0.5736250501806504, 10  48  64 204 318
380,model3_rf,25.0,0.0,1.0,5.0,0.5969891609795264, 10  48  64 204 318
381,model1_xg,25.0,0.0,1.0,5.0,0.5873143315937375, 10  48  64 204 318
382,model2_xg,25.0,0.0,1.0,5.0,0.6189080690485749, 10  48  64 204 318
383,model3_xg,25.0,0.0,1.0,5.0,0.6087113608992372, 10  48  64 204 318
384,model4_xg,25.0,0.0,1.0,5.0,0.5862705740666398, 10  48  64 204 318
385,model5_xg,25.0,0.0,1.0,5.0,0.5872340425531914, 10  48  64 204 318
386,model1_lr,25.0,0.0,1.0,5.0,0.588478522681654, 10  48  64 204 318
387,model2_lr,25.0,0.0,1.0,5.0,0.588478522681654, 10  48  64 204 318
388,model3_lr,25.0,0.0,1.0,5.0,0.588478522681654, 10  48  64 204 318
389,model1_svc,25.0,0.0,1.0,5.0,0.5887193898032919, 10  48  64 204 318
390,model2_svc,25.0,0.0,1.0,5.0,0.5887193898032919, 10  48  64 204 318
391,model3_svc,25.0,0.0,1.0,5.0,0.5887193898032919, 10  48  64 204 318
392,model1_ensemble_rfxglr,25.0,0.0,1.0,5.0,0.5882376555600161, 10  48  64 204 318
393,model2_ensemble_rflrsvc,25.0,0.0,1.0,5.0,0.5802087515054195, 10  48  64 204 318
394,model3_ensemble_xglrsvc,25.0,0.0,1.0,5.0,0.5910477719791248, 10  48  64 204 318
395,model4_ensemble_rfxgsvc,25.0,0.0,1.0,5.0,0.5931754315535929, 10  48  64 204 318
396,model1_rf,25.0,5.0,1.0,5.0,0.5578482537133681, 10  28  48  64 204
397,model2_rf,25.0,5.0,1.0,5.0,0.5717784022480932, 10  28  48  64 204
398,model3_rf,25.0,5.0,1.0,5.0,0.5963067041348855, 10  28  48  64 204
399,model1_xg,25.0,5.0,1.0,5.0,0.5847049377759936, 10  28  48  64 204
400,model2_xg,25.0,5.0,1.0,5.0,0.6094741067844239, 10  28  48  64 204
401,model3_xg,25.0,5.0,1.0,5.0,0.5837013247691689, 10  28  48  64 204
402,model4_xg,25.0,5.0,1.0,5.0,0.5943797671617824, 10  28  48  64 204
403,model5_xg,25.0,5.0,1.0,5.0,0.5947812123645122, 10  28  48  64 204
404,model1_lr,25.0,5.0,1.0,5.0,0.5882376555600161, 10  28  48  64 204
405,model2_lr,25.0,5.0,1.0,5.0,0.5882376555600161, 10  28  48  64 204
406,model3_lr,25.0,5.0,1.0,5.0,0.5882376555600161, 10  28  48  64 204
407,model1_svc,25.0,5.0,1.0,5.0,0.590606182256122, 10  28  48  64 204
408,model2_svc,25.0,5.0,1.0,5.0,0.590606182256122, 10  28  48  64 204
409,model3_svc,25.0,5.0,1.0,5.0,0.590606182256122, 10  28  48  64 204
410,model1_ensemble_rfxglr,25.0,5.0,1.0,5.0,0.5944199116820554, 10  28  48  64 204
411,model2_ensemble_rflrsvc,25.0,5.0,1.0,5.0,0.5705339221196306, 10  28  48  64 204
412,model3_ensemble_xglrsvc,25.0,5.0,1.0,5.0,0.5799678843837817, 10  28  48  64 204
413,model4_ensemble_rfxgsvc,25.0,5.0,1.0,5.0,0.5974708952228021, 10  28  48  64 204
414,model1_rf,25.0,15.0,1.0,5.0,0.6323564833400241, 10  64 204 338 453
415,model2_rf,25.0,15.0,1.0,5.0,0.6495383380168607, 10  64 204 338 453
416,model3_rf,25.0,15.0,1.0,5.0,0.6582898434363709, 10  64 204 338 453
417,model1_xg,25.0,15.0,1.0,5.0,0.6516659975913288, 10  64 204 338 453
418,model2_xg,25.0,15.0,1.0,5.0,0.6599759132878362, 10  64 204 338 453
419,model3_xg,25.0,15.0,1.0,5.0,0.6410678442392613, 10  64 204 338 453
420,model4_xg,25.0,15.0,1.0,5.0,0.6264552388598956, 10  64 204 338 453
421,model5_xg,25.0,15.0,1.0,5.0,0.6377759935768768, 10  64 204 338 453
422,model1_lr,25.0,15.0,1.0,5.0,0.5761942994781213, 10  64 204 338 453
423,model2_lr,25.0,15.0,1.0,5.0,0.5761942994781213, 10  64 204 338 453
424,model3_lr,25.0,15.0,1.0,5.0,0.5761942994781213, 10  64 204 338 453
425,model1_svc,25.0,15.0,1.0,5.0,0.5783219590525893, 10  64 204 338 453
426,model2_svc,25.0,15.0,1.0,5.0,0.5783219590525893, 10  64 204 338 453
427,model3_svc,25.0,15.0,1.0,5.0,0.5783219590525893, 10  64 204 338 453
428,model1_ensemble_rfxglr,25.0,15.0,1.0,5.0,0.6366118024889602, 10  64 204 338 453
429,model2_ensemble_rflrsvc,25.0,15.0,1.0,5.0,0.595303091128061, 10  64 204 338 453
430,model3_ensemble_xglrsvc,25.0,15.0,1.0,5.0,0.6356884785226816, 10  64 204 338 453
431,model4_ensemble_rfxgsvc,25.0,15.0,1.0,5.0,0.6562023283821758, 10  64 204 338 453
432,model1_rf,25.0,25.0,1.0,5.0,0.6341629867523083, 10  64 128 204 472
433,model2_rf,25.0,25.0,1.0,5.0,0.6460056202328381, 10  64 128 204 472
434,model3_rf,25.0,25.0,1.0,5.0,0.6476515455640305, 10  64 128 204 472
435,model1_xg,25.0,25.0,1.0,5.0,0.6642312324367723, 10  64 128 204 472
436,model2_xg,25.0,25.0,1.0,5.0,0.7030108390204737, 10  64 128 204 472
437,model3_xg,25.0,25.0,1.0,5.0,0.7098354074668807, 10  64 128 204 472
438,model4_xg,25.0,25.0,1.0,5.0,0.6655961461260538, 10  64 128 204 472
439,model5_xg,25.0,25.0,1.0,5.0,0.6810116419108792, 10  64 128 204 472
440,model1_lr,25.0,25.0,1.0,5.0,0.5639100762745886, 10  64 128 204 472
441,model2_lr,25.0,25.0,1.0,5.0,0.5639100762745886, 10  64 128 204 472
442,model3_lr,25.0,25.0,1.0,5.0,0.5639100762745886, 10  64 128 204 472
443,model1_svc,25.0,25.0,1.0,5.0,0.567442794058611, 10  64 128 204 472
444,model2_svc,25.0,25.0,1.0,5.0,0.567442794058611, 10  64 128 204 472
445,model3_svc,25.0,25.0,1.0,5.0,0.567442794058611, 10  64 128 204 472
446,model1_ensemble_rfxglr,25.0,25.0,1.0,5.0,0.6772380570052188, 10  64 128 204 472
447,model2_ensemble_rflrsvc,25.0,25.0,1.0,5.0,0.59313528703332, 10  64 128 204 472
448,model3_ensemble_xglrsvc,25.0,25.0,1.0,5.0,0.6810116419108792, 10  64 128 204 472
449,model4_ensemble_rfxgsvc,25.0,25.0,1.0,5.0,0.6774789241268566, 10  64 128 204 472
450,model1_rf,25.0,35.0,1.0,5.0,0.6341629867523083, 10  64 128 204 472
451,model2_rf,25.0,35.0,1.0,5.0,0.6460056202328381, 10  64 128 204 472
452,model3_rf,25.0,35.0,1.0,5.0,0.6476515455640305, 10  64 128 204 472
453,model1_xg,25.0,35.0,1.0,5.0,0.6642312324367723, 10  64 128 204 472
454,model2_xg,25.0,35.0,1.0,5.0,0.7030108390204737, 10  64 128 204 472
455,model3_xg,25.0,35.0,1.0,5.0,0.7098354074668807, 10  64 128 204 472
456,model4_xg,25.0,35.0,1.0,5.0,0.6655961461260538, 10  64 128 204 472
457,model5_xg,25.0,35.0,1.0,5.0,0.6810116419108792, 10  64 128 204 472
458,model1_lr,25.0,35.0,1.0,5.0,0.5639100762745886, 10  64 128 204 472
459,model2_lr,25.0,35.0,1.0,5.0,0.5639100762745886, 10  64 128 204 472
460,model3_lr,25.0,35.0,1.0,5.0,0.5639100762745886, 10  64 128 204 472
461,model1_svc,25.0,35.0,1.0,5.0,0.567442794058611, 10  64 128 204 472
462,model2_svc,25.0,35.0,1.0,5.0,0.567442794058611, 10  64 128 204 472
463,model3_svc,25.0,35.0,1.0,5.0,0.567442794058611, 10  64 128 204 472
464,model1_ensemble_rfxglr,25.0,35.0,1.0,5.0,0.6772380570052188, 10  64 128 204 472
465,model2_ensemble_rflrsvc,25.0,35.0,1.0,5.0,0.59313528703332, 10  64 128 204 472
466,model3_ensemble_xglrsvc,25.0,35.0,1.0,5.0,0.6810116419108792, 10  64 128 204 472
467,model4_ensemble_rfxgsvc,25.0,35.0,1.0,5.0,0.6774789241268566, 10  64 128 204 472
468,model1_rf,25.0,50.0,1.0,5.0,0.5759534323564833, 10  64 105 128 204
469,model2_rf,25.0,50.0,1.0,5.0,0.5941389000401445, 10  64 105 128 204
470,model3_rf,25.0,50.0,1.0,5.0,0.609273384183059, 10  64 105 128 204
471,model1_xg,25.0,50.0,1.0,5.0,0.590606182256122, 10  64 105 128 204
472,model2_xg,25.0,50.0,1.0,5.0,0.5971898835808912, 10  64 105 128 204
473,model3_xg,25.0,50.0,1.0,5.0,0.6037735849056604, 10  64 105 128 204
474,model4_xg,25.0,50.0,1.0,5.0,0.5852268165395423, 10  64 105 128 204
475,model5_xg,25.0,50.0,1.0,5.0,0.6181854676836611, 10  64 105 128 204
476,model1_lr,25.0,50.0,1.0,5.0,0.5499799277398635, 10  64 105 128 204
477,model2_lr,25.0,50.0,1.0,5.0,0.5499799277398635, 10  64 105 128 204
478,model3_lr,25.0,50.0,1.0,5.0,0.5499799277398635, 10  64 105 128 204
479,model1_svc,25.0,50.0,1.0,5.0,0.5539943797671618, 10  64 105 128 204
480,model2_svc,25.0,50.0,1.0,5.0,0.5521075873143315, 10  64 105 128 204
481,model3_svc,25.0,50.0,1.0,5.0,0.5521075873143315, 10  64 105 128 204
482,model1_ensemble_rfxglr,25.0,50.0,1.0,5.0,0.5847049377759936, 10  64 105 128 204
483,model2_ensemble_rflrsvc,25.0,50.0,1.0,5.0,0.5702930549979928, 10  64 105 128 204
484,model3_ensemble_xglrsvc,25.0,50.0,1.0,5.0,0.5910879164993978, 10  64 105 128 204
485,model4_ensemble_rfxgsvc,25.0,50.0,1.0,5.0,0.5993175431553592, 10  64 105 128 204
486,model1_rf,25.0,100.0,1.0,5.0,0.5508229626655962, 10 105 204 298 481
487,model2_rf,25.0,100.0,1.0,5.0,0.5607386591730228, 10 105 204 298 481
488,model3_rf,25.0,100.0,1.0,5.0,0.5560417503010839, 10 105 204 298 481
489,model1_xg,25.0,100.0,1.0,5.0,0.5586912886391008, 10 105 204 298 481
490,model2_xg,25.0,100.0,1.0,5.0,0.5752308309915697, 10 105 204 298 481
491,model3_xg,25.0,100.0,1.0,5.0,0.562946607788037, 10 105 204 298 481
492,model4_xg,25.0,100.0,1.0,5.0,0.5652749899638699, 10 105 204 298 481
493,model5_xg,25.0,100.0,1.0,5.0,0.5565636290646327, 10 105 204 298 481
494,model1_lr,25.0,100.0,1.0,5.0,0.49329586511441187, 10 105 204 298 481
495,model2_lr,25.0,100.0,1.0,5.0,0.49329586511441187, 10 105 204 298 481
496,model3_lr,25.0,100.0,1.0,5.0,0.49329586511441187, 10 105 204 298 481
497,model1_svc,25.0,100.0,1.0,5.0,0.4914090726615817, 10 105 204 298 481
498,model2_svc,25.0,100.0,1.0,5.0,0.4914090726615817, 10 105 204 298 481
499,model3_svc,25.0,100.0,1.0,5.0,0.49353673223604977, 10 105 204 298 481
500,model1_ensemble_rfxglr,25.0,100.0,1.0,5.0,0.5563227619429948, 10 105 204 298 481
501,model2_ensemble_rflrsvc,25.0,100.0,1.0,5.0,0.5178241670012043, 10 105 204 298 481
502,model3_ensemble_xglrsvc,25.0,100.0,1.0,5.0,0.5636692091529506, 10 105 204 298 481
503,model4_ensemble_rfxgsvc,25.0,100.0,1.0,5.0,0.5520674427940586, 10 105 204 298 481
504,model1_rf,35.0,0.0,1.0,5.0,0.569650742673625, 10  48  64 204 318
505,model2_rf,35.0,0.0,1.0,5.0,0.5736250501806504, 10  48  64 204 318
506,model3_rf,35.0,0.0,1.0,5.0,0.5969891609795264, 10  48  64 204 318
507,model1_xg,35.0,0.0,1.0,5.0,0.5873143315937375, 10  48  64 204 318
508,model2_xg,35.0,0.0,1.0,5.0,0.6189080690485749, 10  48  64 204 318
509,model3_xg,35.0,0.0,1.0,5.0,0.6087113608992372, 10  48  64 204 318
510,model4_xg,35.0,0.0,1.0,5.0,0.5862705740666398, 10  48  64 204 318
511,model5_xg,35.0,0.0,1.0,5.0,0.5872340425531914, 10  48  64 204 318
512,model1_lr,35.0,0.0,1.0,5.0,0.588478522681654, 10  48  64 204 318
513,model2_lr,35.0,0.0,1.0,5.0,0.588478522681654, 10  48  64 204 318
514,model3_lr,35.0,0.0,1.0,5.0,0.588478522681654, 10  48  64 204 318
515,model1_svc,35.0,0.0,1.0,5.0,0.5887193898032919, 10  48  64 204 318
516,model2_svc,35.0,0.0,1.0,5.0,0.5887193898032919, 10  48  64 204 318
517,model3_svc,35.0,0.0,1.0,5.0,0.5887193898032919, 10  48  64 204 318
518,model1_ensemble_rfxglr,35.0,0.0,1.0,5.0,0.5882376555600161, 10  48  64 204 318
519,model2_ensemble_rflrsvc,35.0,0.0,1.0,5.0,0.5802087515054195, 10  48  64 204 318
520,model3_ensemble_xglrsvc,35.0,0.0,1.0,5.0,0.5910477719791248, 10  48  64 204 318
521,model4_ensemble_rfxgsvc,35.0,0.0,1.0,5.0,0.5931754315535929, 10  48  64 204 318
522,model1_rf,35.0,5.0,1.0,5.0,0.6183059012444801, 10  48  64 204 453
523,model2_rf,35.0,5.0,1.0,5.0,0.6109193095142513, 10  48  64 204 453
524,model3_rf,35.0,5.0,1.0,5.0,0.6364512244078684, 10  48  64 204 453
525,model1_xg,35.0,5.0,1.0,5.0,0.6239261340826977, 10  48  64 204 453
526,model2_xg,35.0,5.0,1.0,5.0,0.6154154957848254, 10  48  64 204 453
527,model3_xg,35.0,5.0,1.0,5.0,0.5886792452830188, 10  48  64 204 453
528,model4_xg,35.0,5.0,1.0,5.0,0.6119630670413488, 10  48  64 204 453
529,model5_xg,35.0,5.0,1.0,5.0,0.6077880369329587, 10  48  64 204 453
530,model1_lr,35.0,5.0,1.0,5.0,0.5636692091529506, 10  48  64 204 453
531,model2_lr,35.0,5.0,1.0,5.0,0.5617824167001204, 10  48  64 204 453
532,model3_lr,35.0,5.0,1.0,5.0,0.5617824167001204, 10  48  64 204 453
533,model1_svc,35.0,5.0,1.0,5.0,0.5657968687274186, 10  48  64 204 453
534,model2_svc,35.0,5.0,1.0,5.0,0.5657968687274186, 10  48  64 204 453
535,model3_svc,35.0,5.0,1.0,5.0,0.5657968687274186, 10  48  64 204 453
536,model1_ensemble_rfxglr,35.0,5.0,1.0,5.0,0.6160979526294661, 10  48  64 204 453
537,model2_ensemble_rflrsvc,35.0,5.0,1.0,5.0,0.5771577679646729, 10  48  64 204 453
538,model3_ensemble_xglrsvc,35.0,5.0,1.0,5.0,0.6012043356081895, 10  48  64 204 453
539,model4_ensemble_rfxgsvc,35.0,5.0,1.0,5.0,0.6097149739060619, 10  48  64 204 453
540,model1_rf,35.0,15.0,1.0,5.0,0.6323564833400241, 10  64 204 338 453
541,model2_rf,35.0,15.0,1.0,5.0,0.6495383380168607, 10  64 204 338 453
542,model3_rf,35.0,15.0,1.0,5.0,0.6582898434363709, 10  64 204 338 453
543,model1_xg,35.0,15.0,1.0,5.0,0.6516659975913288, 10  64 204 338 453
544,model2_xg,35.0,15.0,1.0,5.0,0.6599759132878362, 10  64 204 338 453
545,model3_xg,35.0,15.0,1.0,5.0,0.6410678442392613, 10  64 204 338 453
546,model4_xg,35.0,15.0,1.0,5.0,0.6264552388598956, 10  64 204 338 453
547,model5_xg,35.0,15.0,1.0,5.0,0.6377759935768768, 10  64 204 338 453
548,model1_lr,35.0,15.0,1.0,5.0,0.5761942994781213, 10  64 204 338 453
549,model2_lr,35.0,15.0,1.0,5.0,0.5761942994781213, 10  64 204 338 453
550,model3_lr,35.0,15.0,1.0,5.0,0.5761942994781213, 10  64 204 338 453
551,model1_svc,35.0,15.0,1.0,5.0,0.5783219590525893, 10  64 204 338 453
552,model2_svc,35.0,15.0,1.0,5.0,0.5783219590525893, 10  64 204 338 453
553,model3_svc,35.0,15.0,1.0,5.0,0.5783219590525893, 10  64 204 338 453
554,model1_ensemble_rfxglr,35.0,15.0,1.0,5.0,0.6366118024889602, 10  64 204 338 453
555,model2_ensemble_rflrsvc,35.0,15.0,1.0,5.0,0.595303091128061, 10  64 204 338 453
556,model3_ensemble_xglrsvc,35.0,15.0,1.0,5.0,0.6356884785226816, 10  64 204 338 453
557,model4_ensemble_rfxgsvc,35.0,15.0,1.0,5.0,0.6562023283821758, 10  64 204 338 453
558,model1_rf,35.0,25.0,1.0,5.0,0.5894018466479325, 10  64 204 472 481
559,model2_rf,35.0,25.0,1.0,5.0,0.5928944199116821, 10  64 204 472 481
560,model3_rf,35.0,25.0,1.0,5.0,0.6037334403853873, 10  64 204 472 481
561,model1_xg,35.0,25.0,1.0,5.0,0.6204737053392212, 10  64 204 472 481
562,model2_xg,35.0,25.0,1.0,5.0,0.6089120835006021, 10  64 204 472 481
563,model3_xg,35.0,25.0,1.0,5.0,0.6046969088719389, 10  64 204 472 481
564,model4_xg,35.0,25.0,1.0,5.0,0.5985547972701726, 10  64 204 472 481
565,model5_xg,35.0,25.0,1.0,5.0,0.6193496587715777, 10  64 204 472 481
566,model1_lr,35.0,25.0,1.0,5.0,0.5308711360899236, 10  64 204 472 481
567,model2_lr,35.0,25.0,1.0,5.0,0.5308711360899236, 10  64 204 472 481
568,model3_lr,35.0,25.0,1.0,5.0,0.5308711360899236, 10  64 204 472 481
569,model1_svc,35.0,25.0,1.0,5.0,0.5289843436370936, 10  64 204 472 481
570,model2_svc,35.0,25.0,1.0,5.0,0.5289843436370936, 10  64 204 472 481
571,model3_svc,35.0,25.0,1.0,5.0,0.5289843436370936, 10  64 204 472 481
572,model1_ensemble_rfxglr,35.0,25.0,1.0,5.0,0.6181453231633882, 10  64 204 472 481
573,model2_ensemble_rflrsvc,35.0,25.0,1.0,5.0,0.5686069851465274, 10  64 204 472 481
574,model3_ensemble_xglrsvc,35.0,25.0,1.0,5.0,0.588398233641108, 10  64 204 472 481
575,model4_ensemble_rfxgsvc,35.0,25.0,1.0,5.0,0.6120032115616219, 10  64 204 472 481
576,model1_rf,35.0,35.0,1.0,5.0,0.6341629867523083, 10  64 128 204 472
577,model2_rf,35.0,35.0,1.0,5.0,0.6460056202328381, 10  64 128 204 472
578,model3_rf,35.0,35.0,1.0,5.0,0.6476515455640305, 10  64 128 204 472
579,model1_xg,35.0,35.0,1.0,5.0,0.6642312324367723, 10  64 128 204 472
580,model2_xg,35.0,35.0,1.0,5.0,0.7030108390204737, 10  64 128 204 472
581,model3_xg,35.0,35.0,1.0,5.0,0.7098354074668807, 10  64 128 204 472
582,model4_xg,35.0,35.0,1.0,5.0,0.6655961461260538, 10  64 128 204 472
583,model5_xg,35.0,35.0,1.0,5.0,0.6810116419108792, 10  64 128 204 472
584,model1_lr,35.0,35.0,1.0,5.0,0.5639100762745886, 10  64 128 204 472
585,model2_lr,35.0,35.0,1.0,5.0,0.5639100762745886, 10  64 128 204 472
586,model3_lr,35.0,35.0,1.0,5.0,0.5639100762745886, 10  64 128 204 472
587,model1_svc,35.0,35.0,1.0,5.0,0.567442794058611, 10  64 128 204 472
588,model2_svc,35.0,35.0,1.0,5.0,0.567442794058611, 10  64 128 204 472
589,model3_svc,35.0,35.0,1.0,5.0,0.567442794058611, 10  64 128 204 472
590,model1_ensemble_rfxglr,35.0,35.0,1.0,5.0,0.6772380570052188, 10  64 128 204 472
591,model2_ensemble_rflrsvc,35.0,35.0,1.0,5.0,0.59313528703332, 10  64 128 204 472
592,model3_ensemble_xglrsvc,35.0,35.0,1.0,5.0,0.6810116419108792, 10  64 128 204 472
593,model4_ensemble_rfxgsvc,35.0,35.0,1.0,5.0,0.6774789241268566, 10  64 128 204 472
594,model1_rf,35.0,50.0,1.0,5.0,0.5643918105178642, 10  64 105 204 481
595,model2_rf,35.0,50.0,1.0,5.0,0.5643918105178642, 10  64 105 204 481
